,순서,상품명,별점,도수,설명,맛과향,이미지
30,31,PRAIRIE ORGANIC VODKA,3.83,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.","{""grain"":65,""earthy"":5,""spicy"":10,""herbal"":0,""oily"":5,""chemical"":0,""rich"":5,""sweet"":26,""mineral"":30,""neutral"":80,""harsh"":15,""bitter"":0,""fruity"":20,""floral"":45}","https://ip-distiller.imgix.net/images/spirits/72f22510-891d-0135-4107-7aaa98deef23/prairie_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
31,32,ŻUBRÓWKA BIAŁA VODKA,3.75,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/1e633be0-ccb8-0136-5682-020e31d48091/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
32,33,NEMIROFF ORIGINAL VODKA,3.84,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.","{""grain"":20,""earthy"":0,""spicy"":25,""herbal"":0,""oily"":10,""chemical"":0,""rich"":0,""sweet"":15,""mineral"":0,""neutral"":90,""harsh"":0,""bitter"":0,""fruity"":0,""floral"":0}","https://ip-distiller.imgix.net/images/spirits/deccba00-8d0c-0135-c32c-2a6c85e607e8/nemiroff_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
33,34,ZYR RUSSIAN VODKA,4.46,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/8cb7c890-830b-0135-419f-0e70a2773e38/zyr_russian_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
34,35,PLATINUM 7X VODKA,3.74,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.","{""grain"":15,""earthy"":30,""spicy"":80,""herbal"":15,""oily"":15,""chemical"":0,""rich"":70,""sweet"":45,""mineral"":0,""neutral"":30,""harsh"":15,""bitter"":30,""fruity"":0,""floral"":0}","https://ip-distiller.imgix.net/images/spirits/b4b1f3b0-9438-0135-aee0-46fa383a6eed/platinum_7x_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
35,36,TOWER VODKA,3.51,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/e83ffea0-f05e-0136-4260-3ed604972e57/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
36,37,NIKKA COFFEY VODKA,4.47,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.","{""grain"":40,""earthy"":10,""spicy"":20,""herbal"":15,""oily"":15,""chemical"":0,""rich"":70,""sweet"":20,""mineral"":15,""neutral"":85,""harsh"":0,""bitter"":0,""fruity"":25,""floral"":0}","https://ip-distiller.imgix.net/images/spirits/2c8491e0-83b3-0135-c71d-563b74da95d6/nikka_coffey_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
37,38,ULTIMAT VODKA,4.04,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.","{""grain"":30,""earthy"":30,""spicy"":25,""herbal"":0,""oily"":25,""chemical"":0,""rich"":35,""sweet"":30,""mineral"":0,""neutral"":85,""harsh"":15,""bitter"":40,""fruity"":0,""floral"":0}","https://ip-distiller.imgix.net/images/spirits/dab58310-83ab-0135-d28f-1a4268480614/ultimat_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
38,39,MONOPOLOWA VODKA,3.99,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.","{""grain"":0,""earthy"":45,""spicy"":20,""herbal"":20,""oily"":35,""chemical"":25,""rich"":30,""sweet"":15,""mineral"":0,""neutral"":30,""harsh"":60,""bitter"":80,""fruity"":15,""floral"":0}","https://ip-distiller.imgix.net/images/spirits/bd1ad200-8314-0135-b0d4-6654d75178dd/monopolowa_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
39,40,BROKEN SHED VODKA,4.57,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/65300000-3b61-0137-bfbb-4e9c27edf4e0/broken_shed_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
40,41,PURITY VODKA ULTRA 34 PREMIUM,3.93,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.","{""grain"":70,""earthy"":0,""spicy"":60,""herbal"":0,""oily"":20,""chemical"":0,""rich"":35,""sweet"":55,""mineral"":30,""neutral"":50,""harsh"":15,""bitter"":40,""fruity"":0,""floral"":0}","https://ip-distiller.imgix.net/images/spirits/da5a8700-8916-0135-4104-7aaa98deef23/purity_34_signature_edition_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
41,42,EFFEN VODKA,3.35,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.","{""grain"":65,""earthy"":5,""spicy"":0,""herbal"":0,""oily"":15,""chemical"":10,""rich"":45,""sweet"":65,""mineral"":5,""neutral"":55,""harsh"":0,""bitter"":0,""fruity"":5,""floral"":10}","https://ip-distiller.imgix.net/images/spirits/f46daa00-77c5-0135-4264-72f5d37c75b1/effen_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
42,43,SMITHWORKS AMERICAN MADE VODKA,3.72,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.","{""grain"":35,""earthy"":25,""spicy"":35,""herbal"":0,""oily"":20,""chemical"":10,""rich"":45,""sweet"":30,""mineral"":0,""neutral"":85,""harsh"":10,""bitter"":25,""fruity"":0,""floral"":0}","https://ip-distiller.imgix.net/images/spirits/4fd91b70-61a4-0135-002d-7a18bddc7bf4/smithworks_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
43,44,BLUE ICE AMERICAN POTATO VODKA,4.32,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/1f71a000-8edf-0137-85a1-2e2c5f893df7/blue_ice_american_potato_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
44,45,SMIRNOFF BLUE 100 PROOF,2.65,50.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.","{""grain"":60,""earthy"":10,""spicy"":35,""herbal"":0,""oily"":30,""chemical"":0,""rich"":35,""sweet"":40,""mineral"":10,""neutral"":75,""harsh"":20,""bitter"":10,""fruity"":0,""floral"":0}","https://ip-distiller.imgix.net/images/spirits/f1e542c0-88f4-0135-40f1-7aaa98deef23/smirnoff_blue_100_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
45,46,MOSKOVSKAYA VODKA ORIGINAL,2.98,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/4acf8e10-0386-0137-0718-322f52c7b759/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
46,47,FINLANDIA 101,3.5,50.5,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/c4a56430-9294-0135-c975-72ae5046e220/finlandia_101_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
47,48,RAIN VODKA,4.13,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/720068e0-890e-0135-4101-7aaa98deef23/rain_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
48,49,"PAU ""MAUI"" VODKA",3.67,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/a2ac9da0-0ad4-0137-276c-126404f19d6d/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
49,50,IMPERIA RUSSIAN STANDARD,3.91,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/9e7a22e0-82e4-0135-b0c3-6654d75178dd/imperia_russian_standard_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
50,51,CHOPIN RYE VODKA,4.23,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.","{""grain"":50,""earthy"":30,""spicy"":85,""herbal"":15,""oily"":25,""chemical"":0,""rich"":35,""sweet"":25,""mineral"":15,""neutral"":80,""harsh"":10,""bitter"":25,""fruity"":10,""floral"":0}","https://ip-distiller.imgix.net/images/spirits/2a48fad0-6d9c-0135-f55d-16167c2d2409/chopin_rye_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
51,52,CASTLE & KEY RESTORATION RELEASE VODKA,3.91,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/c50155b0-a33d-0136-ee3f-72306b5e27a7/castle_key_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
52,53,CRYSTAL HEAD AURORA VODKA,3.66,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.","{""grain"":50,""earthy"":0,""spicy"":65,""herbal"":55,""oily"":5,""chemical"":15,""rich"":5,""sweet"":50,""mineral"":0,""neutral"":35,""harsh"":20,""bitter"":0,""fruity"":0,""floral"":23}","https://ip-distiller.imgix.net/images/spirits/79684000-88fc-0135-40f6-7aaa98deef23/crystal_head_aurora_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
53,54,BELVEDERE UNFILTERED,4.48,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/25195e30-6d92-0135-f556-16167c2d2409/belvedere_unfiltered_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
54,55,BELUGA TRANSATLANTIC RACING SPECIAL EDITION VODKA,4.43,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/b00f2b30-f36c-0137-3350-3e7179e7060a/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
55,56,THREE OLIVES VODKA,2.68,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/1619a8d0-7bcf-0136-ae03-46698960856d/three_olives_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
56,57,BELVEDERE SINGLE ESTATE RYE: LAKE BARTĘŻEK,4.43,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.","{""grain"":20,""earthy"":35,""spicy"":55,""herbal"":15,""oily"":10,""chemical"":0,""rich"":70,""sweet"":20,""mineral"":0,""neutral"":75,""harsh"":0,""bitter"":20,""fruity"":0,""floral"":0}","https://ip-distiller.imgix.net/images/spirits/03ae2ed0-8f83-0135-0258-7671a20a8f65/belvedere_single_estate_rye_lake_bartezek_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
57,58,ERISTOFF VODKA,2.25,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/60b58820-77cb-0135-4266-72f5d37c75b1/eristoff_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
58,59,BOYD & BLAIR POTATO VODKA,4.33,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.","{""grain"":0,""earthy"":0,""spicy"":0,""herbal"":0,""oily"":20,""chemical"":30,""rich"":50,""sweet"":45,""mineral"":55,""neutral"":10,""harsh"":10,""bitter"":0,""fruity"":55,""floral"":10}","https://ip-distiller.imgix.net/images/spirits/72720ac0-6d95-0135-f559-16167c2d2409/boyd_and_blair_potato_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
59,60,KHORTYTSA PLATINUM VODKA,3.38,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/473d3e00-2992-0137-de0f-1ef6b9fe211a/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
60,61,DRIPPING SPRINGS VODKA,4.28,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/213dbad0-14dd-0136-ee68-7e729f4fa134/dripping_springs_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
