NUM,NAME,SCORE,ABV,DES,TASTE,IMG
289,DRIPPING SPRINGS TEXAS ORANGE,4,35,This orange-flavored vodka is made by steeping hand-zested Texas oranges into Dripping Springs Vodka and redistilling it. The base vodka is made from Midwestern non-GMO corn and is gluten free. It is also certified Kosher by the Houston Kashruth Association.,none,"https://ip-distiller.imgix.net/images/spirits/a4c53620-14de-0136-ee69-7e729f4fa134/dripping_springs_texas_orange_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
290,SEAGRAM'S JUICY WATERMELON,3,35,"Introduced in summer 2017, this watermelon-flavored vodka is made with by adding natural flavors to Seagram's Extra Smooth Vodka, made from American grains.","{""grain"":25,""earthy"":0,""spicy"":0,""herbal"":0,""oily"":15,""chemical"":40,""rich"":30,""sweet"":100,""mineral"":0,""neutral"":0,""harsh"":40,""bitter"":0,""fruity"":100,""floral"":0}","https://ip-distiller.imgix.net/images/spirits/edfa9700-0f8b-0136-e674-6a2e03f76a7f/seagrams_juicy_watermelon_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
291,ARBIKIE CHILLI VODKA,5,43,"This flavored vodka is made using chipotle chiles grown in Scotland by Scotland’s first chile farm, Chillilicious. Arbikie infuses the chiles in their field-to-bottle potato vodka. Bottled at 43% ABV.",none,"https://ip-distiller.imgix.net/images/spirits/f8a78e30-da05-0135-b137-7a591218016f/arbikie_chiili_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
292,ART IN THE AGE CHICORY ROOT VODKA,2,40,"This is part of Tamworth’s Art in the Age line of limited bottles. An expression that harkens back to the days when chicory was used to stretch coffee supplies. A vodka flavored with whole chicory root, dandelion root, cinnamon, and maple syrup.","{""grain"":0,""earthy"":30,""spicy"":10,""herbal"":30,""oily"":10,""chemical"":0,""rich"":40,""sweet"":30,""mineral"":0,""neutral"":20,""harsh"":10,""bitter"":0,""fruity"":0,""floral"":0}","https://ip-distiller.imgix.net/images/spirits/30d5c4c0-b514-0135-48d8-3ea422864da7/art_in_the_age_chicory_root_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
293,360 GEORGIA PEACH,3,35,"This peach-flavored vodka is made with natural flavors including sugar. The base vodka is made using locally-sourced corn. 360 Vodka is ""eco-friendly"", their bottle is made from recycled glass, recycled paper, and printed using eco-friendly ink. Bottled at 35% ABV. Try with pink lemonade!",none,"https://ip-distiller.imgix.net/images/spirits/22732f00-9e69-0135-7e3a-6e4a306533f0/360_georgia_peach_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
294,360 RED DELICIOUS APPLE,2,35,"This apple-flavored vodka is made with natural flavors including sugar. The base vodka is made using locally-sourced corn. 360 Vodka is ""eco-friendly"", their bottle is made from recycled glass, recycled paper, and printed using eco-friendly ink. Bottled at 35% ABV. Try with cranberry juice!",none,"https://ip-distiller.imgix.net/images/spirits/c4937570-9e67-0135-bbe9-42f6c290634c/360_red_delicious_apple_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
295,360 SORRENTO LEMON,4,35,"Introduced in 2010, this lemon-flavored vodka is made with natural flavors including sugar. The base vodka is made using locally-sourced corn. 360 Vodka is ""eco-friendly"", their bottle is made from recycled glass, recycled paper, and printed using eco-friendly ink. Bottled at 35% ABV.","{""grain"":0,""earthy"":0,""spicy"":0,""herbal"":0,""oily"":20,""chemical"":35,""rich"":20,""sweet"":80,""mineral"":0,""neutral"":20,""harsh"":5,""bitter"":0,""fruity"":70,""floral"":0}","https://ip-distiller.imgix.net/images/spirits/ca739640-9e66-0135-bbe7-42f6c290634c/360_sorrento_lemon_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
296,SVEDKA PEACH,2,35,"Introduced in 2014, this flavored vodka uses Svedka's standard vodka as its base which is column-distilled from Swedish winter wheat. Natural peach flavors are added. Bottled at 35% ABV.","{""grain"":15,""earthy"":0,""spicy"":0,""herbal"":0,""oily"":20,""chemical"":30,""rich"":35,""sweet"":65,""mineral"":0,""neutral"":0,""harsh"":15,""bitter"":20,""fruity"":100,""floral"":0}","https://ip-distiller.imgix.net/images/spirits/1691cc80-99c8-0135-188d-760d491ef1bf/svedka_peach_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
297,SVEDKA GRAPEFRUIT JALAPEÑO,3.5,35,"First launched in 2015, this flavored vodka uses Svedka's standard vodka as its base which is column-distilled from Swedish winter wheat. Natural grapefruit and jalapeño flavors are added. Bottled at 35% ABV.",none,"https://ip-distiller.imgix.net/images/spirits/d9de9ce0-99c7-0135-14ed-0e3c6d1e25b8/svedka_grapefruit_jalapeno_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
298,SVEDKA CHERRY,4,35,This flavored vodka uses Svedka's standard vodka as its base which is column-distilled from Swedish winter wheat. Natural cherry flavors are added. Bottled at 35% ABV.,none,"https://ip-distiller.imgix.net/images/spirits/61982110-99c6-0135-1889-760d491ef1bf/svedka_cherry_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
299,SVEDKA CLEMENTINE,4.25,35,This flavored vodka uses Svedka's standard vodka as its base which is column-distilled from Swedish winter wheat. Natural clementine flavors are added. Bottled at 35% ABV.,none,"https://ip-distiller.imgix.net/images/spirits/36d0d8b0-99c6-0135-1888-760d491ef1bf/svedka_clementine_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
300,STOLICHNAYA CITROS,4,37.5,Citros is Stoli's citrus-flavored vodka made from the oils of a variety of lemons and limes. The vodka is grain based (wheat and rye). Bottled at 37.5% ABV.,none,"https://ip-distiller.imgix.net/images/spirits/2baac790-99be-0135-1884-760d491ef1bf/stolichnaya_citros_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
301,SMIRNOFF SOURCED RUBY RED GRAPEFRUIT,3,30,Sourced Ruby Red Grapefruit is part of Smirnoff's line of flavored vodkas which use the standard No. 21 Red Label as its base along with 10% real juice concentrate and natural flavors. No high-fructose sugars are used. Gluten-free. Serve on the rocks or with seltzer. Bottled at 30% ABV. Must be refrigerated after opening,"{""grain"":10,""earthy"":0,""spicy"":0,""herbal"":10,""oily"":0,""chemical"":0,""rich"":45,""sweet"":20,""mineral"":35,""neutral"":0,""harsh"":0,""bitter"":0,""fruity"":99,""floral"":25}","https://ip-distiller.imgix.net/images/spirits/24b367e0-9452-0135-6e2b-4ebc2b91c234/smirnoff_sourced_ruby_red_grapefruit_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
302,SKYY INFUSIONS TROPICAL MANGO,2,35,"Launched in 2016, this flavored vodka uses natural mango and other flavors which are infused into the traditional Skyy Vodka product. Skyy is distilled via four-column distillation from 100% American grains. It uses pure filtered water and is triple-filtered.",none,"https://ip-distiller.imgix.net/images/spirits/636c35a0-9440-0135-6e1a-4ebc2b91c234/skyy_infusions_tropical_mango_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
303,SKYY INFUSIONS HONEYCRISP APPLE,2.5,35,"First introduced in 2016, this flavored vodka uses natural honeycrisp apple and other flavors which are infused into the traditional Skyy Vodka product. Skyy is distilled via four-column distillation from 100% American grains. It uses pure filtered water and is triple-filtered. Made in the USA.",none,"https://ip-distiller.imgix.net/images/spirits/259f8c70-943f-0135-6e17-4ebc2b91c234/skyy_infusions_honeycrisp_apple_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
304,BELVEDERE CITRUS,4,40,"This flavored vodka is made with three separate macerations: one with Italian lemons, one with Argentine lemons, and one with Mexican limes. The vodka itself is rye-based. No artificial flavors and no sugar added. Bottled at 40% ABV.",none,"https://ip-distiller.imgix.net/images/spirits/f11f90f0-8f7f-0135-0256-7671a20a8f65/belvedere_citrus_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
305,BELVEDERE MANGO PASSION,4.75,40,"First introduced in 2014, this flavored vodka is made by macerating mango, passion fruit, tangerines, and lime into Belvedere's standard rye-based vodka. No artificial flavors or sugar is added. Bottled at 40% ABV.",none,"https://ip-distiller.imgix.net/images/spirits/511b5f50-8f7e-0135-3e44-7afa152060af/belvedere_mango_passion_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
306,HANSON OF SONOMA GINGER VODKA,3,40,"Based in California’s Sonoma County, Hanson is an organic vodka based on grape distillate. A fifty-plate still creates a very pure spirit that is then filtered seven times. The ginger infusion is made from organic produce. It is non-GMO and gluten free.","{""grain"":0,""earthy"":45,""spicy"":50,""herbal"":0,""oily"":0,""chemical"":0,""rich"":45,""sweet"":70,""mineral"":0,""neutral"":0,""harsh"":0,""bitter"":0,""fruity"":70,""floral"":25}","https://ip-distiller.imgix.net/images/spirits/788ebbe0-8dd3-0135-74df-5649ad813723/hanson_of_sonoma_ginger_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
307,ABSOLUT ÄPPLE,2,40,"First released in 2011, this vodka is made using Absolut's standard winter-wheat-based vodka with natural red apple and ginger flavor. No sugar added. Bottled at 40% ABV.",none,"https://ip-distiller.imgix.net/images/spirits/41b6d7e0-8dca-0135-d75d-260a519d3129/absolut_apple_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
308,ABSOLUT CILANTRO,2,40,"First released in 2013, this vodka is made using Absolut's standard winter-wheat-based vodka with natural cilantro and lime flavor. No sugar added.",none,"https://ip-distiller.imgix.net/images/spirits/93a19020-8d24-0135-ead6-1eb2a54fe17f/absolut_cilantro_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
309,HANSON OF SONOMA CUCUMBER VODKA,4,40,"Based in California’s Sonoma County, Hanson is an organic vodka based on grape distillate. A fifty-plate still creates a very pure spirit that is then filtered seven times. The cucumber infusion is created with organic cucumbers. It is non-GMO and gluten free.","{""grain"":0,""earthy"":0,""spicy"":0,""herbal"":15,""oily"":0,""chemical"":0,""rich"":25,""sweet"":75,""mineral"":0,""neutral"":35,""harsh"":0,""bitter"":0,""fruity"":70,""floral"":10}","https://ip-distiller.imgix.net/images/spirits/21c6a640-8901-0135-40fa-7aaa98deef23/hanson_of_sonoma_cucumber_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
310,OYO BARREL-FINISHED HONEY VANILLA BEAN VODKA,5,40,"What a mouthful of a name! This vodka starts with Ohio red winter wheat that is distilled a whopping 34 times. This is infused with local wildflower honey and organic, single-source, fair-trade vanilla beans. Lastly, the spirit enjoys up to a year in a barrel that formerly held the distillery’s bourbon.","{""grain"":40,""earthy"":30,""spicy"":70,""herbal"":15,""oily"":30,""chemical"":0,""rich"":90,""sweet"":90,""mineral"":0,""neutral"":10,""harsh"":10,""bitter"":0,""fruity"":10,""floral"":10}","https://ip-distiller.imgix.net/images/spirits/f4fbfb30-8846-0135-bed6-0e6cfe74208a/oyo_barrel_finished_honey_vanilla_bean_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
311,SPRING44 HONEY FLAVORED VODKA,5,40,"Spring 44 seeks to harness the purity of their water source in their Colorado-born spirits. The spring is located in Buckhorn Canyon at 2,000 feet elevation and surrounded by 160,000 acres of National forest. For this flavored vodka, the grain vodka base is infused with Colorado honey lending an attractive golden tone to the spirit.","{""grain"":25,""earthy"":70,""spicy"":0,""herbal"":55,""oily"":50,""chemical"":0,""rich"":80,""sweet"":85,""mineral"":0,""neutral"":25,""harsh"":20,""bitter"":0,""fruity"":0,""floral"":70}","https://ip-distiller.imgix.net/images/spirits/7d995d30-8842-0135-0cae-6a7a4fbd65a3/spring_44_honey_flavored_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
312,PEARL LIME BASIL VODKA,4,35,"Pearl Vodka is a Canadian project focused on making classic, smooth vodkas. Wheat from Alberta is distilled five times and cut with water from the Canadian Rockies. The resulting spirit is repeatedly filtered for an easy, highly mixable style. This bottling marries the complimentary flavors of lime and basil.","{""grain"":10,""earthy"":0,""spicy"":0,""herbal"":18,""oily"":10,""chemical"":10,""rich"":5,""sweet"":85,""mineral"":0,""neutral"":25,""harsh"":0,""bitter"":0,""fruity"":70,""floral"":0}","https://ip-distiller.imgix.net/images/spirits/9d137500-7966-0135-e77c-5e4e3e0ec1d0/pearl_lime_basil_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
313,BATCH 206 MAD MINT VODKA,1.75,50,Batch 206 is owned and operated by Jeff Steichen and his wife Daleen. They source grain and mint from Washington to make this vodka. It is also slightly sweetened with Pacific Northwest beet sugar. This is bottled at 100 proof.,"{""grain"":0,""earthy"":0,""spicy"":0,""herbal"":50,""oily"":15,""chemical"":35,""rich"":70,""sweet"":40,""mineral"":20,""neutral"":40,""harsh"":15,""bitter"":25,""fruity"":0,""floral"":20}","https://ip-distiller.imgix.net/images/spirits/05bdfc70-5e1f-0135-fcb1-7e4fb9853b7f/batch_206_mad_mint_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
314,FIREFLY BLACKBERRY MOONSHINE,4.5,35.7,"This neutral grain spirit flavored with blackberries is a product of Firefly Distillery. Firefly Blackberry Moonshine is now available nationwide, but initially could only be purchased at the distillery in Wadmalaw Island, South Carolina.",none,"https://ip-distiller.imgix.net/images/spirits/04f34f20-751f-0133-7a99-6ed5812f0137/firefly_blackberry_moonshine_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
315,FIREFLY CARAMEL MOONSHINE,2,30,"This 60-proof neutral grain spirit is flavored and colored with caramel. Released in 2013, it's one of the flavored moonshines from Firefly Distilling in South Carolina.",none,"https://ip-distiller.imgix.net/images/spirits/38a769c0-751e-0133-7a97-6ed5812f0137/firefly_caramel_moonshine_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
316,SCRATCH SMALL BATCH WAQIAVIT,none,47.5,none,none,"https://ip-distiller.imgix.net/images/spirits/b216dd30-571f-013a-88a9-3a48683a4f5f/eca1d376818804628122c147af42ef67_tile.png?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
317,ARTIC NATURAL GREEN APPLE VODKA,none,37.5,none,none,"https://ip-distiller.imgix.net/images/spirits/1cacd860-549d-013a-08ad-3e2d5a8e8190/a9a7638d7ac0497c39ad5ce3b71d0bc8_tile.png?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
318,SMIRNOFF PINK LEMONADE,none,30,none,none,"https://ip-distiller.imgix.net/images/spirits/2a2f9d00-53bd-013a-2413-4a308b65c666/04af26bff19cf50234cfb0fd847d6fc7_tile.png?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
319,HERITAGE HUCKLEBERRY,none,30,none,none,"https://ip-distiller.imgix.net/images/spirits/c827ad20-4bf0-013a-788f-12f5dd15da81/4677c25c19ced9df94c407d9f9434bc8_tile.png?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
320,KNAPP SPIRITS CUCUMBER VODKA,none,40,none,none,"https://ip-distiller.imgix.net/images/spirits/f712e170-3c0f-013a-29ad-4a4623877ca4/a5c92cb5a476f00e2215c7d89d4f4d1f_tile.png?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
321,MCMENAMINS SPAR LEMON VODKA,none,40,none,none,"https://ip-distiller.imgix.net/images/spirits/26e08b70-3546-013a-bc94-5e45e953a182/1418c7083b74dee2328983e867290157_tile.png?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
322,WYBOROWA APPLE,none,40,none,none,"https://ip-distiller.imgix.net/images/spirits/9bfdd810-2d12-013a-9630-6e46e7dd94bd/199fda326e4d3302a68ef172e278f573_tile.png?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
323,42 BELOW PASSION,none,40,none,none,"https://ip-distiller.imgix.net/images/spirits/88721360-0c5c-013a-cc10-2a039757c88a/78ed1c7eafbfc87146799171b676a48d_tile.png?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
324,42 BELOW FEIJOA,none,40,none,none,"https://ip-distiller.imgix.net/images/spirits/ffc0b030-0c5b-013a-cc0e-2a039757c88a/209b3c66684c84016e59e1c557c2ed9f_tile.png?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
325,DETROIT CITY DISTILLERY PACZKI DAY,none,44,none,none,"https://ip-distiller.imgix.net/images/spirits/002c6a70-faa7-0139-783e-323f9019d7af/195eb9ed3b36c057a863a4c40b48bc04_tile.png?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
326,SMIRNOFF GOLD COLLECTION CINNAMON FLAVOURED,none,40,none,none,"https://ip-distiller.imgix.net/images/spirits/5464a930-e9de-0139-b9dc-3eeb46b9c31a/94bfc3b15880ddbb97313c912a204b68_tile.png?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
327,THREE OLIVES DUDE. LEMON-LIME FLAVORED VODKA,none,35,none,none,"https://ip-distiller.imgix.net/images/spirits/80c0a880-e5d0-0139-b947-3eeb46b9c31a/5d1b334b6514940f284ead3683001170_tile.png?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
328,NEW AMSTERDAM APPLE VODKA,none,35,none,none,"https://ip-distiller.imgix.net/images/spirits/aa4fdbb0-ca8a-0139-1002-0264aebe16c2/2d82abc6e6ce56936397f163f47223ea_tile.png?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
329,VAN GOGH DARK CHOCOLATE VODKA,none,35,none,none,"https://ip-distiller.imgix.net/images/spirits/6a231cc0-ca88-0139-1001-0264aebe16c2/9ebfac9048e5f0af9e0109e23f90c61d_tile.png?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
